交易日期,合约系列,隐含波动率,隐含波动率(%),varietyId
2023-08-10,lc2404,29.635641,29.6356,
2023-08-11,lc2405,31.385496,31.3855,
2023-08-11,lc2404,31.385496,31.3855,
2023-08-11,lc2406,27.567883,27.5679,
2023-08-11,lc2402,32.381479,32.3815,
2023-08-11,lc2401,29.225644,29.2256,
2023-08-11,lc2403,31.385496,31.3855,
2023-08-11,lc2407,27.567883,27.5679,
2023-08-14,lc2407,28.781567,28.7816,
2023-08-14,lc2406,31.194473,31.1945,
2023-08-14,lc2403,31.177706,31.1777,
2023-08-14,lc2405,30.455366,30.4554,
2023-08-14,lc2404,30.455366,30.4554,
2023-08-14,lc2401,30.556771,30.5568,
2023-08-14,lc2402,31.697964,31.698,
2023-08-15,lc2401,32.067529,32.0675,
2023-08-15,lc2402,32.528217,32.5282,
2023-08-15,lc2403,31.409605,31.4096,
2023-08-15,lc2404,30.806435,30.8064,
2023-08-15,lc2405,30.806435,30.8064,
2023-08-15,lc2406,31.272091,31.2721,
2023-08-15,lc2407,28.7853,28.7853,
2023-08-16,lc2407,30.425415,30.4254,
2023-08-16,lc2406,30.425415,30.4254,
2023-08-16,lc2405,29.248041,29.248,
2023-08-16,lc2408,30.425415,30.4254,
2023-08-16,lc2404,29.248041,29.248,
2023-08-16,lc2403,29.248041,29.248,
2023-08-16,lc2402,32.675777,32.6758,
2023-08-16,lc2401,32.329926,32.3299,
2023-08-17,lc2401,32.467562,32.4676,
2023-08-17,lc2402,32.854903,32.8549,
2023-08-17,lc2403,32.854903,32.8549,
2023-08-17,lc2404,29.450744,29.4507,
2023-08-17,lc2405,29.450744,29.4507,
2023-08-17,lc2406,30.786327,30.7863,
2023-08-17,lc2407,30.786327,30.7863,
2023-08-17,lc2408,30.786327,30.7863,
2023-08-18,lc2405,29.948497,29.9485,
2023-08-18,lc2407,29.948497,29.9485,
2023-08-18,lc2406,29.948497,29.9485,
2023-08-18,lc2408,29.948497,29.9485,
2023-08-18,lc2404,33.412957,33.413,
2023-08-18,lc2401,32.139055,32.1391,
2023-08-18,lc2403,33.412957,33.413,
2023-08-18,lc2402,33.412957,33.413,
2023-08-21,lc2407,27.636547,27.6365,
2023-08-21,lc2406,27.636547,27.6365,
2023-08-21,lc2405,31.22411,31.2241,
2023-08-21,lc2408,27.636547,27.6365,
2023-08-21,lc2403,30.459988,30.46,
2023-08-21,lc2402,33.593344,33.5933,
2023-08-21,lc2401,31.323951,31.324,
2023-08-21,lc2404,31.22411,31.2241,
2023-08-22,lc2404,33.796472,33.7965,
2023-08-22,lc2402,33.796472,33.7965,
2023-08-22,lc2403,33.796472,33.7965,
2023-08-22,lc2401,31.79535,31.7954,
2023-08-22,lc2408,30.089289,30.0893,
2023-08-22,lc2406,30.089289,30.0893,
2023-08-22,lc2407,30.089289,30.0893,
2023-08-22,lc2405,30.089289,30.0893,
2023-08-23,lc2406,29.695498,29.6955,
2023-08-23,lc2408,29.695498,29.6955,
2023-08-23,lc2405,29.695498,29.6955,
2023-08-23,lc2407,29.695498,29.6955,
2023-08-23,lc2404,33.049864,33.0499,
2023-08-23,lc2401,31.699489,31.6995,
2023-08-23,lc2402,33.049864,33.0499,
2023-08-23,lc2403,33.049864,33.0499,
2023-08-24,lc2407,27.9918,27.9918,
2023-08-24,lc2406,27.9918,27.9918,
2023-08-24,lc2405,27.970068,27.9701,
2023-08-24,lc2408,27.9918,27.9918,
2023-08-24,lc2403,27.970068,27.9701,
2023-08-24,lc2404,27.970068,27.9701,
2023-08-24,lc2402,31.896883,31.8969,
2023-08-24,lc2401,31.230955,31.231,
2023-08-25,lc2403,33.400988,33.401,
2023-08-25,lc2404,33.400988,33.401,
2023-08-25,lc2405,28.62291,28.6229,
2023-08-25,lc2406,28.62291,28.6229,
2023-08-25,lc2407,28.62291,28.6229,
2023-08-25,lc2401,31.203196,31.2032,
2023-08-25,lc2402,33.400988,33.401,
2023-08-25,lc2408,28.62291,28.6229,
2023-08-28,lc2408,28.172558,28.1726,
2023-08-28,lc2407,28.172558,28.1726,
2023-08-28,lc2405,28.248846,28.2488,
2023-08-28,lc2406,28.172558,28.1726,
2023-08-28,lc2403,28.248846,28.2488,
2023-08-28,lc2402,34.310805,34.3108,
2023-08-28,lc2401,32.861908,32.8619,
2023-08-28,lc2404,28.248846,28.2488,
2023-08-29,lc2401,35.232738,35.2327,
2023-08-29,lc2402,35.221599,35.2216,
2023-08-29,lc2403,32.016481,32.0165,
2023-08-29,lc2404,32.016481,32.0165,
2023-08-29,lc2405,32.016481,32.0165,
2023-08-29,lc2406,29.363246,29.3632,
2023-08-29,lc2407,29.363246,29.3632,
2023-08-29,lc2408,29.363246,29.3632,
2023-08-30,lc2408,29.707137,29.7071,
2023-08-30,lc2406,30.514851,30.5149,
2023-08-30,lc2407,29.707137,29.7071,
2023-08-30,lc2405,30.514851,30.5149,
2023-08-30,lc2403,33.724361,33.7244,
2023-08-30,lc2402,34.226162,34.2262,
2023-08-30,lc2401,34.134951,34.135,
2023-08-30,lc2404,33.724361,33.7244,
2023-08-31,lc2401,35.335371,35.3354,
2023-08-31,lc2402,34.562732,34.5627,
2023-08-31,lc2403,30.11368,30.1137,
2023-08-31,lc2404,30.11368,30.1137,
2023-08-31,lc2405,30.11368,30.1137,
2023-08-31,lc2407,28.771297,28.7713,
2023-08-31,lc2408,28.771297,28.7713,
2023-08-31,lc2406,28.771297,28.7713,
2023-09-01,lc2405,33.270966,33.271,
2023-09-01,lc2407,28.628915,28.6289,
2023-09-01,lc2406,28.628915,28.6289,
2023-09-01,lc2408,28.628915,28.6289,
2023-09-01,lc2401,35.351864,35.3519,
2023-09-01,lc2402,33.199167,33.1992,
2023-09-01,lc2403,33.270966,33.271,
2023-09-01,lc2404,33.270966,33.271,
2023-09-04,lc2407,28.512922,28.5129,
2023-09-04,lc2406,28.512922,28.5129,
2023-09-04,lc2405,32.841894,32.8419,
2023-09-04,lc2408,28.512922,28.5129,
2023-09-04,lc2403,32.841894,32.8419,
2023-09-04,lc2402,34.967745,34.9677,
2023-09-04,lc2401,36.622492,36.6225,
2023-09-04,lc2404,32.841894,32.8419,
2023-09-05,lc2404,31.252051,31.2521,
2023-09-05,lc2401,36.781003,36.781,
2023-09-05,lc2402,33.603828,33.6038,
2023-09-05,lc2403,33.603828,33.6038,
2023-09-05,lc2406,29.038057,29.0381,
2023-09-05,lc2407,29.038057,29.0381,
2023-09-05,lc2408,29.038057,29.0381,
2023-09-05,lc2405,31.252051,31.2521,
2023-09-06,lc2406,29.523151,29.5232,
2023-09-06,lc2407,29.523151,29.5232,
2023-09-06,lc2405,29.523151,29.5232,
2023-09-06,lc2408,29.523151,29.5232,
2023-09-06,lc2403,36.722475,36.7225,
2023-09-06,lc2402,36.722475,36.7225,
2023-09-06,lc2401,37.727448,37.7274,
2023-09-06,lc2404,36.722475,36.7225,
2023-09-07,lc2403,31.239631,31.2396,
2023-09-07,lc2404,30.09175,30.0918,
2023-09-07,lc2402,34.543971,34.544,
2023-09-07,lc2401,37.553896,37.5539,
2023-09-07,lc2406,30.193479,30.1935,
2023-09-07,lc2407,30.193479,30.1935,
2023-09-07,lc2408,27.927409,27.9274,
2023-09-07,lc2405,30.09175,30.0918,
2023-09-08,lc2407,28.645674,28.6457,
2023-09-08,lc2406,28.572575,28.5726,
2023-09-08,lc2408,28.966816,28.9668,
2023-09-08,lc2405,28.572575,28.5726,
2023-09-08,lc2404,29.353345,29.3533,
2023-09-08,lc2403,31.587828,31.5878,
2023-09-08,lc2402,33.103576,33.1036,
2023-09-08,lc2401,37.698281,37.6983,
2023-09-11,lc2404,31.225958,31.226,
2023-09-11,lc2402,31.225958,31.226,
2023-09-11,lc2403,31.225958,31.226,
2023-09-11,lc2401,39.595626,39.5956,
2023-09-11,lc2408,29.166414,29.1664,
2023-09-11,lc2406,31.611846,31.6118,
2023-09-11,lc2407,28.681466,28.6815,
2023-09-11,lc2405,31.611846,31.6118,
2023-09-12,lc2406,29.039129,29.0391,
2023-09-12,lc2405,29.039129,29.0391,
2023-09-12,lc2407,29.039129,29.0391,
2023-09-12,lc2408,28.98031,28.9803,
2023-09-12,lc2404,38.860079,38.8601,
2023-09-12,lc2402,38.860079,38.8601,
2023-09-12,lc2401,41.681412,41.6814,
2023-09-12,lc2403,38.860079,38.8601,
2023-09-13,lc2401,39.345383,39.3454,
2023-09-13,lc2402,35.29902,35.299,
2023-09-13,lc2403,40.687468,40.6875,
2023-09-13,lc2404,40.687468,40.6875,
2023-09-13,lc2405,40.687468,40.6875,
2023-09-13,lc2406,29.997972,29.998,
2023-09-13,lc2407,29.997972,29.998,
2023-09-13,lc2408,29.997972,29.998,
2023-09-14,lc2408,29.82004,29.82,
2023-09-14,lc2407,29.781427,29.7814,
2023-09-14,lc2406,34.873274,34.8733,
2023-09-14,lc2405,34.873274,34.8733,
2023-09-14,lc2404,36.324988,36.325,
2023-09-14,lc2403,38.276877,38.2769,
2023-09-14,lc2402,34.442965,34.443,
2023-09-14,lc2401,39.608271,39.6083,
2023-09-15,lc2402,38.087197,38.0872,
2023-09-15,lc2404,36.316378,36.3164,
2023-09-15,lc2403,36.316378,36.3164,
2023-09-15,lc2401,40.379976,40.38,
2023-09-15,lc2405,36.316378,36.3164,
2023-09-15,lc2408,30.717718,30.7177,
2023-09-15,lc2406,30.717718,30.7177,
2023-09-15,lc2407,30.717718,30.7177,
2023-09-18,lc2408,29.496052,29.4961,
2023-09-18,lc2409,29.496052,29.4961,
2023-09-18,lc2407,30.085896,30.0859,
2023-09-18,lc2406,30.085896,30.0859,
2023-09-18,lc2404,37.555729,37.5557,
2023-09-18,lc2405,37.555729,37.5557,
2023-09-18,lc2403,40.707523,40.7075,
2023-09-18,lc2401,42.076437,42.0764,
2023-09-18,lc2402,35.203394,35.2034,
2023-09-19,lc2409,29.969773,29.9698,
2023-09-19,lc2408,29.969773,29.9698,
2023-09-19,lc2407,30.013873,30.0139,
2023-09-19,lc2406,30.215447,30.2154,
2023-09-19,lc2403,36.693104,36.6931,
2023-09-19,lc2402,37.844471,37.8445,
2023-09-19,lc2401,42.341157,42.3412,
2023-09-19,lc2404,34.778027,34.778,
2023-09-19,lc2405,31.517736,31.5177,
2023-09-20,lc2401,44.631921,44.6319,
2023-09-20,lc2403,37.578192,37.5782,
2023-09-20,lc2402,41.757632,41.7576,
2023-09-20,lc2404,37.578192,37.5782,
2023-09-20,lc2406,34.693518,34.6935,
2023-09-20,lc2409,29.002779,29.0028,
2023-09-20,lc2405,34.693518,34.6935,
2023-09-20,lc2407,30.858997,30.859,
2023-09-20,lc2408,30.691475,30.6915,
2023-09-21,lc2408,29.922159,29.9222,
2023-09-21,lc2401,47.844845,47.8448,
2023-09-21,lc2402,40.978134,40.9781,
2023-09-21,lc2406,38.640621,38.6406,
2023-09-21,lc2403,49.693565,49.6936,
2023-09-21,lc2404,32.042074,32.0421,
2023-09-21,lc2405,32.042074,32.0421,
2023-09-21,lc2409,29.033924,29.0339,
2023-09-21,lc2407,31.563505,31.5635,
2023-09-22,lc2401,46.817261,46.8173,
2023-09-22,lc2402,41.406136,41.4061,
2023-09-22,lc2403,41.723356,41.7234,
2023-09-22,lc2404,30.479104,30.4791,
2023-09-22,lc2405,34.863977,34.864,
2023-09-22,lc2406,32.124892,32.1249,
2023-09-22,lc2407,31.889843,31.8898,
2023-09-22,lc2408,31.265443,31.2654,
2023-09-22,lc2409,31.753827,31.7538,
2023-09-25,lc2402,38.245086,38.2451,
2023-09-25,lc2403,43.949942,43.9499,
2023-09-25,lc2409,29.538303,29.5383,
2023-09-25,lc2406,39.749606,39.7496,
2023-09-25,lc2405,34.521852,34.5219,
2023-09-25,lc2404,40.03806,40.0381,
2023-09-25,lc2401,48.117458,48.1175,
2023-09-25,lc2407,34.850957,34.851,
2023-09-25,lc2408,33.599598,33.5996,
2023-09-26,lc2404,44.300349,44.3003,
2023-09-26,lc2408,33.496268,33.4963,
2023-09-26,lc2407,34.931147,34.9311,
2023-09-26,lc2406,32.015171,32.0152,
2023-09-26,lc2409,30.104479,30.1045,
2023-09-26,lc2405,32.015171,32.0152,
2023-09-26,lc2401,49.210746,49.2107,
2023-09-26,lc2403,42.248293,42.2483,
2023-09-26,lc2402,39.553864,39.5539,
2023-09-27,lc2409,33.566821,33.5668,
2023-09-27,lc2408,35.277773,35.2778,
2023-09-27,lc2407,35.899959,35.9,
2023-09-27,lc2406,30.344062,30.3441,
2023-09-27,lc2403,41.979401,41.9794,
2023-09-27,lc2402,46.189453,46.1895,
2023-09-27,lc2401,52.447049,52.447,
2023-09-27,lc2404,42.677532,42.6775,
2023-09-27,lc2405,30.344062,30.3441,
2023-09-28,lc2406,39.001837,39.0018,
2023-09-28,lc2407,34.844031,34.844,
2023-09-28,lc2408,35.856621,35.8566,
2023-09-28,lc2409,34.140868,34.1409,
2023-09-28,lc2405,48.158691,48.1587,
2023-09-28,lc2403,45.735422,45.7354,
2023-09-28,lc2402,41.940833,41.9408,
2023-09-28,lc2401,52.204242,52.2042,
2023-09-28,lc2404,43.618601,43.6186,
2023-10-09,lc2405,37.405207,37.4052,
2023-10-09,lc2407,36.638634,36.6386,
2023-10-09,lc2406,34.880992,34.881,
2023-10-09,lc2408,36.321751,36.3218,
2023-10-09,lc2404,41.753102,41.7531,
2023-10-09,lc2402,43.189465,43.1895,
2023-10-09,lc2409,36.321751,36.3218,
2023-10-09,lc2403,39.530094,39.5301,
2023-10-09,lc2401,55.43282,55.4328,
2023-10-10,lc2405,39.287872,39.2879,
2023-10-10,lc2406,39.287872,39.2879,
2023-10-10,lc2407,36.085332,36.0853,
2023-10-10,lc2408,35.690472,35.6905,
2023-10-10,lc2409,33.788754,33.7888,
2023-10-10,lc2401,53.226487,53.2265,
2023-10-10,lc2402,40.814741,40.8147,
2023-10-10,lc2403,43.886111,43.8861,
2023-10-10,lc2404,44.284168,44.2842,
2023-10-11,lc2402,39.514879,39.5149,
2023-10-11,lc2403,35.659981,35.66,
2023-10-11,lc2406,38.48347,38.4835,
2023-10-11,lc2408,34.68719,34.6872,
2023-10-11,lc2405,35.659981,35.66,
2023-10-11,lc2404,35.659981,35.66,
2023-10-11,lc2401,50.945376,50.9454,
2023-10-11,lc2407,38.48347,38.4835,
2023-10-11,lc2409,34.182339,34.1823,
2023-10-12,lc2408,34.438101,34.4381,
2023-10-12,lc2407,36.867269,36.8673,
2023-10-12,lc2406,35.078175,35.0782,
2023-10-12,lc2404,47.725374,47.7254,
2023-10-12,lc2409,34.764179,34.7642,
2023-10-12,lc2401,47.99597,47.996,
2023-10-12,lc2403,43.11323,43.1132,
2023-10-12,lc2402,39.217726,39.2177,
2023-10-12,lc2405,35.078175,35.0782,
2023-10-13,lc2409,37.003699,37.0037,
2023-10-13,lc2408,37.003699,37.0037,
2023-10-13,lc2407,33.409424,33.4094,
2023-10-13,lc2406,38.055595,38.0556,
2023-10-13,lc2403,38.808256,38.8083,
2023-10-13,lc2402,41.878129,41.8781,
2023-10-13,lc2401,46.037786,46.0378,
2023-10-13,lc2404,39.31027,39.3103,
2023-10-13,lc2405,38.077984,38.078,
2023-10-16,lc2409,36.425732,36.4257,
2023-10-16,lc2407,36.48553,36.4855,
2023-10-16,lc2406,36.48553,36.4855,
2023-10-16,lc2408,37.387123,37.3871,
2023-10-16,lc2404,34.617542,34.6175,
2023-10-16,lc2405,34.617542,34.6175,
2023-10-16,lc2403,46.709036,46.709,
2023-10-16,lc2402,40.827572,40.8276,
2023-10-16,lc2401,45.801541,45.8015,
2023-10-17,lc2403,40.535101,40.5351,
2023-10-17,lc2406,32.73827,32.7383,
2023-10-17,lc2405,32.73827,32.7383,
2023-10-17,lc2402,38.81814,38.8181,
2023-10-17,lc2404,39.345951,39.346,
2023-10-17,lc2407,36.277893,36.2779,
2023-10-17,lc2408,35.290127,35.2901,
2023-10-17,lc2401,44.709846,44.7098,
2023-10-17,lc2409,35.290127,35.2901,
2023-10-18,lc2404,42.540941,42.5409,
2023-10-18,lc2408,38.277533,38.2775,
2023-10-18,lc2406,38.277533,38.2775,
2023-10-18,lc2405,42.540941,42.5409,
2023-10-18,lc2402,37.701932,37.7019,
2023-10-18,lc2403,50.227676,50.2277,
2023-10-18,lc2401,44.31477,44.3148,
2023-10-18,lc2409,38.277533,38.2775,
2023-10-18,lc2407,38.277533,38.2775,
2023-10-19,lc2407,35.923352,35.9234,
2023-10-19,lc2406,33.769356,33.7694,
2023-10-19,lc2409,32.133378,32.1334,
2023-10-19,lc2408,38.083988,38.084,
2023-10-19,lc2405,33.769356,33.7694,
2023-10-19,lc2401,43.804595,43.8046,
2023-10-19,lc2404,41.020923,41.0209,
2023-10-19,lc2403,39.336559,39.3366,
2023-10-19,lc2402,37.971539,37.9715,
2023-10-20,lc2408,38.528957,38.529,
2023-10-20,lc2403,40.449071,40.4491,
2023-10-20,lc2401,45.438587,45.4386,
2023-10-20,lc2404,38.626369,38.6264,
2023-10-20,lc2407,35.482581,35.4826,
2023-10-20,lc2402,38.936908,38.9369,
2023-10-20,lc2406,35.482581,35.4826,
2023-10-20,lc2405,38.626369,38.6264,
2023-10-20,lc2409,30.610548,30.6105,
2023-10-23,lc2406,36.009102,36.0091,
2023-10-23,lc2407,37.350327,37.3503,
2023-10-23,lc2405,45.27536,45.2754,
2023-10-23,lc2404,53.38124,53.3812,
2023-10-23,lc2403,53.38124,53.3812,
2023-10-23,lc2402,40.155789,40.1558,
2023-10-23,lc2401,47.550115,47.5501,
2023-10-23,lc2409,36.993782,36.9938,
2023-10-23,lc2408,36.993782,36.9938,
2023-10-24,lc2410,32.164616,32.1646,
2023-10-24,lc2408,38.263796,38.2638,
2023-10-24,lc2407,38.064272,38.0643,
2023-10-24,lc2404,36.807575,36.8076,
2023-10-24,lc2403,40.534037,40.534,
2023-10-24,lc2406,35.235878,35.2359,
2023-10-24,lc2405,40.070548,40.0705,
2023-10-24,lc2401,46.253965,46.254,
2023-10-24,lc2402,40.534037,40.534,
2023-10-24,lc2409,32.164616,32.1646,
2023-10-25,lc2408,37.435347,37.4353,
2023-10-25,lc2406,38.539451,38.5395,
2023-10-25,lc2410,37.435347,37.4353,
2023-10-25,lc2407,38.539451,38.5395,
2023-10-25,lc2409,37.435347,37.4353,
2023-10-25,lc2405,38.539451,38.5395,
2023-10-25,lc2402,40.276442,40.2764,
2023-10-25,lc2403,40.276442,40.2764,
2023-10-25,lc2404,40.276442,40.2764,
2023-10-25,lc2401,47.618878,47.6189,
2023-10-26,lc2408,39.058357,39.0584,
2023-10-26,lc2409,32.96415,32.9641,
2023-10-26,lc2410,32.96415,32.9641,
2023-10-26,lc2407,36.800546,36.8005,
2023-10-26,lc2406,41.465958,41.466,
2023-10-26,lc2402,39.075121,39.0751,
2023-10-26,lc2404,35.176666,35.1767,
2023-10-26,lc2403,39.075121,39.0751,
2023-10-26,lc2405,37.811002,37.811,
2023-10-26,lc2401,48.098517,48.0985,
2023-10-27,lc2407,36.364158,36.3642,
2023-10-27,lc2408,37.62146,37.6215,
2023-10-27,lc2406,44.119707,44.1197,
2023-10-27,lc2409,37.62146,37.6215,
2023-10-27,lc2410,37.62146,37.6215,
2023-10-27,lc2405,44.119707,44.1197,
2023-10-27,lc2402,39.184653,39.1847,
2023-10-27,lc2404,44.119707,44.1197,
2023-10-27,lc2403,39.184653,39.1847,
2023-10-27,lc2401,48.195413,48.1954,
2023-10-30,lc2406,44.381366,44.3814,
2023-10-30,lc2405,39.067012,39.067,
2023-10-30,lc2404,46.733521,46.7335,
2023-10-30,lc2410,35.44194,35.4419,
2023-10-30,lc2407,37.175864,37.1759,
2023-10-30,lc2403,46.733521,46.7335,
2023-10-30,lc2402,38.806538,38.8065,
2023-10-30,lc2401,46.783674,46.7837,
2023-10-30,lc2409,35.44194,35.4419,
2023-10-30,lc2408,35.44194,35.4419,
2023-10-31,lc2410,36.849964,36.85,
2023-10-31,lc2406,41.111958,41.112,
2023-10-31,lc2407,36.849964,36.85,
2023-10-31,lc2408,36.849964,36.85,
2023-10-31,lc2409,36.849964,36.85,
2023-10-31,lc2403,39.265924,39.2659,
2023-10-31,lc2405,31.653492,31.6535,
2023-10-31,lc2402,39.265924,39.2659,
2023-10-31,lc2404,31.653492,31.6535,
2023-10-31,lc2401,47.157742,47.1577,
2023-11-01,lc2409,37.449429,37.4494,
2023-11-01,lc2406,31.506184,31.5062,
2023-11-01,lc2410,36.311951,36.312,
2023-11-01,lc2407,35.813148,35.8131,
2023-11-01,lc2401,44.642628,44.6426,
2023-11-01,lc2408,37.449429,37.4494,
2023-11-01,lc2402,38.492226,38.4922,
2023-11-01,lc2404,37.660194,37.6602,
2023-11-01,lc2405,31.506184,31.5062,
2023-11-01,lc2403,38.199158,38.1992,
2023-11-02,lc2410,37.818645,37.8186,
2023-11-02,lc2409,37.818645,37.8186,
2023-11-02,lc2408,37.818645,37.8186,
2023-11-02,lc2407,37.818645,37.8186,
2023-11-02,lc2406,37.108482,37.1085,
2023-11-02,lc2405,31.844933,31.8449,
2023-11-02,lc2404,36.380707,36.3807,
2023-11-02,lc2403,36.380707,36.3807,
2023-11-02,lc2402,38.527189,38.5272,
2023-11-02,lc2401,44.807847,44.8078,
2023-11-03,lc2409,35.650724,35.6507,
2023-11-03,lc2408,35.650724,35.6507,
2023-11-03,lc2407,35.650724,35.6507,
2023-11-03,lc2406,26.623528,26.6235,
2023-11-03,lc2410,35.650724,35.6507,
2023-11-03,lc2404,39.618317,39.6183,
2023-11-03,lc2403,30.612312,30.6123,
2023-11-03,lc2402,36.932223,36.9322,
2023-11-03,lc2401,43.738341,43.7383,
2023-11-03,lc2405,26.623528,26.6235,
2023-11-06,lc2408,36.773418,36.7734,
2023-11-06,lc2410,32.57541,32.5754,
2023-11-06,lc2406,36.980011,36.98,
2023-11-06,lc2407,36.950995,36.951,
2023-11-06,lc2409,36.773418,36.7734,
2023-11-06,lc2405,36.980011,36.98,
2023-11-06,lc2403,42.767465,42.7675,
2023-11-06,lc2404,34.51429,34.5143,
2023-11-06,lc2402,36.808391,36.8084,
2023-11-06,lc2401,43.270299,43.2703,
2023-11-07,lc2408,37.341898,37.3419,
2023-11-07,lc2407,37.341898,37.3419,
2023-11-07,lc2410,32.282665,32.2827,
2023-11-07,lc2409,32.282665,32.2827,
2023-11-07,lc2406,44.062538,44.0625,
2023-11-07,lc2403,67.222092,67.2221,
2023-11-07,lc2402,60.698506,60.6985,
2023-11-07,lc2404,56.863609,56.8636,
2023-11-07,lc2405,38.828581,38.8286,
2023-11-07,lc2401,44.829046,44.829,
2023-11-08,lc2410,31.416968,31.417,
2023-11-08,lc2402,38.628323,38.6283,
2023-11-08,lc2401,42.369731,42.3697,
2023-11-08,lc2408,36.08335,36.0834,
2023-11-08,lc2409,33.734495,33.7345,
2023-11-08,lc2406,38.251179,38.2512,
2023-11-08,lc2404,54.556103,54.5561,
2023-11-08,lc2405,38.251179,38.2512,
2023-11-08,lc2407,36.420969,36.421,
2023-11-08,lc2403,32.961173,32.9612,
2023-11-09,lc2407,36.323882,36.3239,
2023-11-09,lc2409,32.609179,32.6092,
2023-11-09,lc2408,36.323882,36.3239,
2023-11-09,lc2410,30.774074,30.7741,
2023-11-09,lc2406,35.775998,35.776,
2023-11-09,lc2403,46.93384,46.9338,
