交易日期,合约系列,隐含波动率,隐含波动率(%),varietyId
2023-02-08,si2312,22.173998,22.174,
2023-02-08,si2401,22.173998,22.174,
2023-02-09,si2312,22.742312,22.7423,
2023-02-09,si2401,22.742312,22.7423,
2023-02-09,si2311,22.742312,22.7423,
2023-02-09,si2309,22.449217,22.4492,
2023-02-09,si2310,23.523683,23.5237,
2023-02-09,si2308,22.967343,22.9673,
2023-02-10,si2308,22.618117,22.6181,
2023-02-10,si2309,22.492402,22.4924,
2023-02-10,si2310,24.092637,24.0926,
2023-02-10,si2311,22.322821,22.3228,
2023-02-10,si2312,22.322821,22.3228,
2023-02-10,si2401,23.998352,23.9984,
2023-02-13,si2401,22.537634,22.5376,
2023-02-13,si2312,22.505325,22.5053,
2023-02-13,si2308,22.500435,22.5004,
2023-02-13,si2310,23.329177,23.3292,
2023-02-13,si2309,22.215168,22.2152,
2023-02-13,si2311,22.505325,22.5053,
2023-02-14,si2310,22.042041,22.042,
2023-02-14,si2308,22.206366,22.2064,
2023-02-14,si2309,22.042041,22.042,
2023-02-14,si2312,22.441978,22.442,
2023-02-14,si2401,22.441978,22.442,
2023-02-14,si2311,22.441978,22.442,
2023-02-15,si2312,22.090773,22.0908,
2023-02-15,si2308,21.842017,21.842,
2023-02-15,si2309,21.796721,21.7967,
2023-02-15,si2310,21.796721,21.7967,
2023-02-15,si2311,22.090773,22.0908,
2023-02-15,si2401,22.090773,22.0908,
2023-02-16,si2310,21.929239,21.9292,
2023-02-16,si2309,20.677901,20.6779,
2023-02-16,si2401,20.592732,20.5927,
2023-02-16,si2312,21.069584,21.0696,
2023-02-16,si2311,21.240281,21.2403,
2023-02-16,si2308,20.682644,20.6826,
2023-02-17,si2309,20.593227,20.5932,
2023-02-17,si2310,20.88119,20.8812,
2023-02-17,si2311,21.122112,21.1221,
2023-02-17,si2312,20.978392,20.9784,
2023-02-17,si2308,20.420493,20.4205,
2023-02-17,si2401,21.133722,21.1337,
2023-02-20,si2402,17.585701,17.5857,
2023-02-20,si2401,20.686531,20.6865,
2023-02-20,si2311,20.692315,20.6923,
2023-02-20,si2312,20.608954,20.609,
2023-02-20,si2309,19.800475,19.8005,
2023-02-20,si2308,20.148442,20.1484,
2023-02-20,si2310,20.739657,20.7397,
2023-02-21,si2308,19.97006,19.9701,
2023-02-21,si2309,18.941977,18.942,
2023-02-21,si2310,20.831887,20.8319,
2023-02-21,si2311,20.461024,20.461,
2023-02-21,si2312,20.73283,20.7328,
2023-02-21,si2401,20.79946,20.7995,
2023-02-21,si2402,19.401584,19.4016,
2023-02-22,si2312,20.765833,20.7658,
2023-02-22,si2310,20.641184,20.6412,
2023-02-22,si2309,19.682581,19.6826,
2023-02-22,si2402,20.547603,20.5476,
2023-02-22,si2311,20.126424,20.1264,
2023-02-22,si2401,20.547603,20.5476,
2023-02-22,si2308,19.866744,19.8667,
2023-02-23,si2312,20.723082,20.7231,
2023-02-23,si2401,20.723082,20.7231,
2023-02-23,si2308,19.783533,19.7835,
2023-02-23,si2309,19.338161,19.3382,
2023-02-23,si2310,19.338161,19.3382,
2023-02-23,si2311,20.723082,20.7231,
2023-02-23,si2402,20.723082,20.7231,
2023-02-24,si2402,20.019039,20.019,
2023-02-24,si2401,20.328384,20.3284,
2023-02-24,si2312,20.328384,20.3284,
2023-02-24,si2311,19.976586,19.9766,
2023-02-24,si2309,19.263392,19.2634,
2023-02-24,si2308,19.369308,19.3693,
2023-02-24,si2310,20.037841,20.0378,
2023-02-27,si2309,19.066405,19.0664,
2023-02-27,si2308,18.911348,18.9113,
2023-02-27,si2402,19.392474,19.3925,
2023-02-27,si2310,20.119866,20.1199,
2023-02-27,si2401,19.392474,19.3925,
2023-02-27,si2312,19.891026,19.891,
2023-02-27,si2311,19.471888,19.4719,
2023-02-28,si2401,19.561555,19.5616,
2023-02-28,si2402,19.615872,19.6159,
2023-02-28,si2312,19.724664,19.7247,
2023-02-28,si2311,18.959559,18.9596,
2023-02-28,si2310,19.089038,19.089,
2023-02-28,si2309,18.541265,18.5413,
2023-02-28,si2308,18.858056,18.8581,
2023-03-01,si2308,18.498402,18.4984,
2023-03-01,si2309,18.380434,18.3804,
2023-03-01,si2310,18.380434,18.3804,
2023-03-01,si2311,18.380434,18.3804,
2023-03-01,si2312,18.380434,18.3804,
2023-03-01,si2401,18.380434,18.3804,
2023-03-01,si2402,18.380434,18.3804,
2023-03-02,si2402,18.152162,18.1522,
2023-03-02,si2401,18.090572,18.0906,
2023-03-02,si2312,18.079744,18.0797,
2023-03-02,si2311,17.772795,17.7728,
2023-03-02,si2310,18.649841,18.6498,
2023-03-02,si2309,17.251037,17.251,
2023-03-02,si2308,17.348958,17.349,
2023-03-03,si2308,16.877947,16.8779,
2023-03-03,si2309,16.289023,16.289,
2023-03-03,si2310,18.082336,18.0823,
2023-03-03,si2311,17.612223,17.6122,
2023-03-03,si2312,17.890686,17.8907,
2023-03-03,si2401,17.56202,17.562,
2023-03-03,si2402,17.513425,17.5134,
2023-03-06,si2402,16.487667,16.4877,
2023-03-06,si2401,17.374683,17.3747,
2023-03-06,si2312,17.267938,17.2679,
2023-03-06,si2311,17.267938,17.2679,
2023-03-06,si2310,17.550714,17.5507,
2023-03-06,si2309,16.481271,16.4813,
2023-03-06,si2308,16.43243,16.4324,
2023-03-07,si2308,16.48981,16.4898,
2023-03-07,si2309,16.693274,16.6933,
2023-03-07,si2310,18.065182,18.0652,
2023-03-07,si2311,18.065182,18.0652,
2023-03-07,si2312,18.065182,18.0652,
2023-03-07,si2401,18.065182,18.0652,
2023-03-07,si2402,18.065182,18.0652,
2023-03-08,si2402,15.513063,15.5131,
2023-03-08,si2401,15.513063,15.5131,
2023-03-08,si2312,15.513063,15.5131,
2023-03-08,si2311,15.513063,15.5131,
2023-03-08,si2310,15.971413,15.9714,
2023-03-08,si2309,15.971413,15.9714,
2023-03-08,si2308,16.688595,16.6886,
2023-03-09,si2308,16.546196,16.5462,
2023-03-09,si2309,16.255532,16.2555,
2023-03-09,si2310,16.255532,16.2555,
2023-03-09,si2311,16.255532,16.2555,
2023-03-09,si2312,16.877978,16.878,
2023-03-09,si2401,16.877978,16.878,
2023-03-09,si2402,16.877978,16.878,
2023-03-10,si2402,17.945112,17.9451,
2023-03-10,si2401,17.945112,17.9451,
2023-03-10,si2312,17.945112,17.9451,
2023-03-10,si2311,17.6264,17.6264,
2023-03-10,si2310,17.6264,17.6264,
2023-03-10,si2309,16.026496,16.0265,
2023-03-10,si2308,16.462081,16.4621,
2023-03-13,si2308,17.332625,17.3326,
2023-03-13,si2309,15.731051,15.7311,
2023-03-13,si2310,16.645313,16.6453,
2023-03-13,si2311,16.580906,16.5809,
2023-03-13,si2312,16.5415,16.5415,
2023-03-13,si2401,16.819713,16.8197,
2023-03-13,si2402,17.601468,17.6015,
2023-03-14,si2402,17.480835,17.4808,
2023-03-14,si2401,17.480835,17.4808,
2023-03-14,si2312,17.480835,17.4808,
2023-03-14,si2311,15.802138,15.8021,
2023-03-14,si2310,15.802138,15.8021,
2023-03-14,si2309,15.802138,15.8021,
2023-03-14,si2308,17.285618,17.2856,
2023-03-15,si2308,17.17175,17.1718,
2023-03-15,si2309,15.121035,15.121,
2023-03-15,si2310,15.121035,15.121,
2023-03-15,si2311,15.121035,15.121,
2023-03-15,si2312,15.121035,15.121,
2023-03-15,si2401,15.121035,15.121,
2023-03-15,si2402,15.121035,15.121,
2023-03-16,si2402,17.236448,17.2364,
2023-03-16,si2401,17.236448,17.2364,
2023-03-16,si2312,19.331821,19.3318,
2023-03-16,si2311,19.331821,19.3318,
2023-03-16,si2310,17.531264,17.5313,
2023-03-16,si2309,17.540726,17.5407,
2023-03-16,si2308,17.957003,17.957,
2023-03-17,si2308,18.753036,18.753,
2023-03-17,si2309,18.308195,18.3082,
2023-03-17,si2310,17.918503,17.9185,
2023-03-17,si2311,18.385618,18.3856,
2023-03-17,si2312,17.81868,17.8187,
2023-03-17,si2401,18.230028,18.23,
2023-03-17,si2402,18.290122,18.2901,
2023-03-20,si2402,18.357002,18.357,
2023-03-20,si2401,18.047438,18.0474,
2023-03-20,si2312,18.047438,18.0474,
2023-03-20,si2311,18.453465,18.4535,
2023-03-20,si2310,18.453465,18.4535,
2023-03-20,si2309,18.453465,18.4535,
2023-03-20,si2308,19.924455,19.9245,
2023-03-21,si2308,19.82385,19.8238,
2023-03-21,si2309,18.945485,18.9455,
2023-03-21,si2310,18.945485,18.9455,
2023-03-21,si2311,18.801573,18.8016,
2023-03-21,si2312,18.801573,18.8016,
2023-03-21,si2401,18.315114,18.3151,
2023-03-21,si2402,18.315114,18.3151,
2023-03-21,si2403,18.315114,18.3151,
2023-03-22,si2402,19.18613,19.1861,
2023-03-22,si2401,18.994743,18.9947,
2023-03-22,si2312,18.994743,18.9947,
2023-03-22,si2403,19.18613,19.1861,
2023-03-22,si2310,18.687049,18.687,
2023-03-22,si2309,18.687049,18.687,
2023-03-22,si2308,20.438863,20.4389,
2023-03-22,si2311,18.994743,18.9947,
2023-03-23,si2402,18.477914,18.4779,
2023-03-23,si2401,18.755344,18.7553,
2023-03-23,si2312,18.704471,18.7045,
2023-03-23,si2403,18.606185,18.6062,
2023-03-23,si2310,18.381041,18.381,
2023-03-23,si2309,19.161571,19.1616,
2023-03-23,si2308,20.982353,20.9824,
2023-03-23,si2311,18.704471,18.7045,
2023-03-24,si2309,18.382747,18.3827,
2023-03-24,si2308,21.144378,21.1444,
2023-03-24,si2310,19.349944,19.3499,
2023-03-24,si2311,19.349944,19.3499,
2023-03-24,si2312,19.349944,19.3499,
2023-03-24,si2402,18.514545,18.5145,
2023-03-24,si2401,18.514545,18.5145,
2023-03-24,si2403,18.489206,18.4892,
2023-03-27,si2401,18.393477,18.3935,
2023-03-27,si2402,18.368593,18.3686,
2023-03-27,si2312,18.393477,18.3935,
2023-03-27,si2403,18.368593,18.3686,
2023-03-27,si2310,31.473553,31.4736,
2023-03-27,si2309,18.701664,18.7017,
2023-03-27,si2308,20.170775,20.1708,
2023-03-27,si2311,18.393477,18.3935,
2023-03-28,si2310,19.12431,19.1243,
2023-03-28,si2308,19.719785,19.7198,
2023-03-28,si2309,18.816033,18.816,
2023-03-28,si2311,18.647579,18.6476,
2023-03-28,si2312,18.647579,18.6476,
2023-03-28,si2402,18.426585,18.4266,
2023-03-28,si2403,18.426585,18.4266,
2023-03-28,si2401,18.647579,18.6476,
2023-03-29,si2403,17.727549,17.7275,
2023-03-29,si2402,18.796948,18.7969,
2023-03-29,si2401,17.724872,17.7249,
2023-03-29,si2312,17.724872,17.7249,
2023-03-29,si2311,18.005552,18.0056,
2023-03-29,si2309,19.194619,19.1946,
2023-03-29,si2308,19.575309,19.5753,
2023-03-29,si2310,19.194619,19.1946,
2023-03-30,si2308,20.004778,20.0048,
2023-03-30,si2311,18.100319,18.1003,
2023-03-30,si2310,18.450649,18.4506,
2023-03-30,si2309,18.450649,18.4506,
2023-03-30,si2312,18.100319,18.1003,
2023-03-30,si2401,18.100319,18.1003,
2023-03-30,si2403,18.100319,18.1003,
2023-03-30,si2402,18.100319,18.1003,
2023-03-31,si2401,18.01379,18.0138,
2023-03-31,si2402,18.01379,18.0138,
2023-03-31,si2312,18.815849,18.8158,
2023-03-31,si2403,18.01379,18.0138,
2023-03-31,si2310,18.815849,18.8158,
2023-03-31,si2308,19.846804,19.8468,
2023-03-31,si2311,18.815849,18.8158,
2023-03-31,si2309,18.712519,18.7125,
2023-04-03,si2310,21.933617,21.9336,
2023-04-03,si2308,20.647149,20.6471,
2023-04-03,si2309,21.933617,21.9336,
2023-04-03,si2311,21.933617,21.9336,
2023-04-03,si2312,21.933617,21.9336,
2023-04-03,si2402,21.933617,21.9336,
2023-04-03,si2403,21.933617,21.9336,
2023-04-03,si2401,21.933617,21.9336,
2023-04-04,si2401,18.796424,18.7964,
2023-04-04,si2403,18.484194,18.4842,
2023-04-04,si2402,18.484194,18.4842,
2023-04-04,si2312,18.784295,18.7843,
2023-04-04,si2311,18.784295,18.7843,
2023-04-04,si2310,19.766422,19.7664,
2023-04-04,si2309,19.730289,19.7303,
2023-04-04,si2308,20.625365,20.6254,
2023-04-06,si2308,22.018055,22.0181,
2023-04-06,si2309,20.118295,20.1183,
2023-04-06,si2311,20.19249,20.1925,
2023-04-06,si2310,19.439044,19.439,
2023-04-06,si2403,18.699171,18.6992,
2023-04-06,si2401,20.477885,20.4779,
2023-04-06,si2402,18.699171,18.6992,
2023-04-06,si2312,20.477885,20.4779,
2023-04-07,si2402,19.458834,19.4588,
2023-04-07,si2401,19.458834,19.4588,
2023-04-07,si2312,20.873778,20.8738,
2023-04-07,si2403,19.063307,19.0633,
2023-04-07,si2311,20.873778,20.8738,
2023-04-07,si2309,21.369643,21.3696,
2023-04-07,si2308,23.392584,23.3926,
2023-04-07,si2310,22.621203,22.6212,
2023-04-10,si2308,23.883505,23.8835,
2023-04-10,si2309,22.218427,22.2184,
2023-04-10,si2310,22.218427,22.2184,
2023-04-10,si2311,22.218427,22.2184,
2023-04-10,si2312,19.828379,19.8284,
2023-04-10,si2401,19.828379,19.8284,
2023-04-10,si2402,19.828379,19.8284,
2023-04-10,si2403,18.858656,18.8587,
2023-04-11,si2403,20.928181,20.9282,
2023-04-11,si2402,20.928181,20.9282,
2023-04-11,si2401,20.928181,20.9282,
2023-04-11,si2312,20.928181,20.9282,
2023-04-11,si2310,20.928181,20.9282,
2023-04-11,si2309,20.928181,20.9282,
2023-04-11,si2308,23.244098,23.2441,
2023-04-11,si2311,20.928181,20.9282,
2023-04-12,si2308,22.605603,22.6056,
2023-04-12,si2309,21.316497,21.3165,
2023-04-12,si2310,21.316497,21.3165,
2023-04-12,si2311,21.316497,21.3165,
2023-04-12,si2312,21.316497,21.3165,
2023-04-12,si2401,19.171219,19.1712,
2023-04-12,si2402,19.171219,19.1712,
2023-04-12,si2403,19.171219,19.1712,
2023-04-13,si2401,21.47966,21.4797,
2023-04-13,si2403,21.47966,21.4797,
2023-04-13,si2402,21.47966,21.4797,
2023-04-13,si2312,21.47966,21.4797,
2023-04-13,si2309,24.377069,24.3771,
2023-04-13,si2310,18.730137,18.7301,
2023-04-13,si2308,23.035693,23.0357,
2023-04-13,si2311,21.47966,21.4797,
2023-04-14,si2308,22.642573,22.6426,
2023-04-14,si2309,20.657572,20.6576,
2023-04-14,si2310,20.657572,20.6576,
2023-04-14,si2311,22.101419,22.1014,
2023-04-14,si2312,22.101419,22.1014,
2023-04-14,si2401,20.741912,20.7419,
2023-04-14,si2402,20.741912,20.7419,
2023-04-14,si2403,18.780253,18.7803,
2023-04-17,si2403,21.109508,21.1095,
2023-04-17,si2402,21.109508,21.1095,
2023-04-17,si2312,21.109508,21.1095,
2023-04-17,si2401,21.109508,21.1095,
2023-04-17,si2310,21.109508,21.1095,
2023-04-17,si2309,21.144318,21.1443,
2023-04-17,si2308,22.133915,22.1339,
2023-04-17,si2311,21.109508,21.1095,
2023-04-18,si2309,21.018517,21.0185,
2023-04-18,si2308,22.542314,22.5423,
2023-04-18,si2310,21.018517,21.0185,
2023-04-18,si2311,21.018517,21.0185,
2023-04-18,si2401,19.894257,19.8943,
2023-04-18,si2402,19.894257,19.8943,
2023-04-18,si2403,19.729307,19.7293,
2023-04-18,si2312,19.894257,19.8943,
2023-04-19,si2401,19.604355,19.6044,
2023-04-19,si2402,19.604355,19.6044,
2023-04-19,si2312,20.404051,20.4041,
2023-04-19,si2403,19.604355,19.6044,
2023-04-19,si2308,22.450624,22.4506,
2023-04-19,si2310,20.404051,20.4041,
2023-04-19,si2309,20.404051,20.4041,
2023-04-19,si2311,20.404051,20.4041,
2023-04-20,si2308,23.097274,23.0973,
2023-04-20,si2309,20.83745,20.8374,
2023-04-20,si2310,20.83745,20.8374,
2023-04-20,si2311,19.326083,19.3261,
2023-04-20,si2312,19.326083,19.3261,
2023-04-20,si2401,19.93338,19.9334,
2023-04-20,si2402,19.93338,19.9334,
2023-04-20,si2403,19.646476,19.6465,
2023-04-21,si2312,21.955669,21.9557,
2023-04-21,si2402,19.726465,19.7265,
2023-04-21,si2403,19.726465,19.7265,
2023-04-21,si2401,19.726465,19.7265,
2023-04-21,si2310,21.955669,21.9557,
2023-04-21,si2311,21.955669,21.9557,
2023-04-21,si2308,23.346312,23.3463,
2023-04-21,si2309,20.484952,20.485,
2023-04-24,si2311,21.56102,21.561,
2023-04-24,si2309,20.922541,20.9225,
2023-04-24,si2308,22.773782,22.7738,
2023-04-24,si2310,20.922541,20.9225,
2023-04-24,si2401,20.645836,20.6458,
2023-04-24,si2402,20.645836,20.6458,
2023-04-24,si2312,21.56102,21.561,
2023-04-24,si2403,19.536075,19.5361,
2023-04-25,si2402,19.152424,19.1524,
2023-04-25,si2311,21.715033,21.715,
2023-04-25,si2403,19.152424,19.1524,
2023-04-25,si2401,21.715033,21.715,
2023-04-25,si2309,21.05574,21.0557,
2023-04-25,si2310,21.05574,21.0557,
2023-04-25,si2312,21.715033,21.715,
2023-04-25,si2308,23.016774,23.0168,
2023-04-26,si2308,23.061592,23.0616,
2023-04-26,si2309,20.767356,20.7674,
2023-04-26,si2310,20.767356,20.7674,
2023-04-26,si2311,21.603781,21.6038,
2023-04-26,si2312,21.603781,21.6038,
2023-04-26,si2401,21.603781,21.6038,
2023-04-26,si2402,19.483826,19.4838,
2023-04-26,si2403,19.483826,19.4838,
2023-04-27,si2403,20.524884,20.5249,
2023-04-27,si2402,20.524884,20.5249,
2023-04-27,si2401,20.524884,20.5249,
2023-04-27,si2312,20.524884,20.5249,
2023-04-27,si2310,20.524884,20.5249,
2023-04-27,si2309,20.524884,20.5249,
2023-04-27,si2308,22.856579,22.8566,
2023-04-27,si2311,20.524884,20.5249,
2023-04-28,si2310,21.598401,21.5984,
2023-04-28,si2311,21.598401,21.5984,
2023-04-28,si2308,22.757442,22.7574,
2023-04-28,si2309,21.598401,21.5984,
2023-04-28,si2402,20.31011,20.3101,
2023-04-28,si2403,20.31011,20.3101,
2023-04-28,si2312,20.31011,20.3101,
2023-04-28,si2401,20.31011,20.3101,
2023-05-04,si2310,20.913401,20.9134,
2023-05-04,si2311,20.913401,20.9134,
2023-05-04,si2312,20.913401,20.9134,
2023-05-04,si2309,22.203157,22.2032,
2023-05-04,si2401,20.45487,20.4549,
2023-05-04,si2403,20.45487,20.4549,
2023-05-04,si2402,20.45487,20.4549,
2023-05-04,si2308,24.612762,24.6128,
2023-05-05,si2310,21.252216,21.2522,
2023-05-05,si2309,21.288329,21.2883,
2023-05-05,si2402,21.252216,21.2522,
2023-05-05,si2311,21.252216,21.2522,
2023-05-05,si2308,23.728567,23.7286,
2023-05-05,si2401,21.252216,21.2522,
2023-05-05,si2403,21.252216,21.2522,
2023-05-05,si2312,21.252216,21.2522,
2023-05-08,si2401,23.116098,23.1161,
2023-05-08,si2403,23.116098,23.1161,
2023-05-08,si2312,23.116098,23.1161,
2023-05-08,si2402,23.116098,23.1161,
2023-05-08,si2311,23.116098,23.1161,
2023-05-08,si2308,24.279303,24.2793,
2023-05-08,si2310,21.630118,21.6301,
2023-05-08,si2309,21.630118,21.6301,
2023-05-09,si2403,21.51661,21.5166,
2023-05-09,si2402,21.51661,21.5166,
2023-05-09,si2401,21.51661,21.5166,
2023-05-09,si2312,21.51661,21.5166,
2023-05-09,si2310,21.51661,21.5166,
2023-05-09,si2311,21.51661,21.5166,
2023-05-09,si2309,21.51661,21.5166,
2023-05-09,si2308,23.439776,23.4398,
2023-05-10,si2311,20.212226,20.2122,
2023-05-10,si2310,21.88969,21.8897,
2023-05-10,si2308,23.096478,23.0965,
2023-05-10,si2309,21.88969,21.8897,
2023-05-10,si2402,20.232289,20.2323,
2023-05-10,si2403,19.608212,19.6082,
2023-05-10,si2401,20.506167,20.5062,
2023-05-10,si2312,19.623281,19.6233,
2023-05-11,si2403,20.411497,20.4115,
2023-05-11,si2401,20.109206,20.1092,
2023-05-11,si2402,20.109206,20.1092,
2023-05-11,si2312,21.632153,21.6322,
2023-05-11,si2309,22.737476,22.7375,
2023-05-11,si2310,21.632153,21.6322,
2023-05-11,si2311,21.632153,21.6322,
2023-05-11,si2308,24.391527,24.3915,
2023-05-12,si2308,22.785027,22.785,
2023-05-12,si2309,21.715971,21.716,
2023-05-12,si2310,21.715971,21.716,
2023-05-12,si2311,21.631777,21.6318,
2023-05-12,si2312,21.631777,21.6318,
2023-05-12,si2401,21.866348,21.8663,
2023-05-12,si2402,20.98456,20.9846,
2023-05-12,si2403,21.073592,21.0736,
2023-05-15,si2401,21.39622,21.3962,
2023-05-15,si2403,20.226542,20.2265,
2023-05-15,si2402,21.39622,21.3962,
2023-05-15,si2312,21.39622,21.3962,
2023-05-15,si2309,21.871586,21.8716,
2023-05-15,si2310,20.717461,20.7175,
2023-05-15,si2311,20.717461,20.7175,
2023-05-15,si2308,25.323956,25.324,
2023-05-16,si2312,21.476402,21.4764,
2023-05-16,si2401,24.581226,24.5812,
2023-05-16,si2402,20.970801,20.9708,
2023-05-16,si2403,20.097743,20.0977,
2023-05-16,si2311,21.164433,21.1644,
2023-05-16,si2308,26.30923,26.3092,
2023-05-16,si2310,21.468797,21.4688,
2023-05-16,si2309,21.755322,21.7553,
2023-05-17,si2308,25.879687,25.8797,
2023-05-17,si2309,21.870002,21.87,
2023-05-17,si2310,24.159029,24.159,
2023-05-17,si2311,23.888522,23.8885,
2023-05-17,si2312,23.888522,23.8885,
2023-05-17,si2401,24.391581,24.3916,
