交易日期,合约系列,隐含波动率,隐含波动率(%),varietyId
2026-01-26,pd2610,72.284288,72.2843,
2026-01-27,pd2610,48.591815,48.5918,
2026-01-27,pd2612,63.429352,63.4294,
2026-01-27,pd2608,48.591815,48.5918,
2026-01-27,pd2606,74.38565,74.3856,
2026-01-28,pd2610,62.701912,62.7019,
2026-01-28,pd2608,62.701912,62.7019,
2026-01-28,pd2612,62.701912,62.7019,
2026-01-28,pd2606,75.937313,75.9373,
2026-01-29,pd2612,62.376785,62.3768,
2026-01-29,pd2606,78.868108,78.8681,
2026-01-29,pd2610,62.376785,62.3768,
2026-01-29,pd2608,64.182822,64.1828,
2026-01-30,pd2608,73.098873,73.0989,
2026-01-30,pd2610,73.098873,73.0989,
2026-01-30,pd2612,73.098873,73.0989,
2026-01-30,pd2606,73.098873,73.0989,
2026-02-02,pd2606,75.747921,75.7479,
2026-02-02,pd2608,69.525414,69.5254,
2026-02-02,pd2610,69.525414,69.5254,
2026-02-02,pd2612,69.525414,69.5254,
2026-02-03,pd2608,55.599261,55.5993,
2026-02-03,pd2606,69.266193,69.2662,
2026-02-03,pd2612,52.882182,52.8822,
2026-02-03,pd2610,54.351422,54.3514,
2026-02-04,pd2610,47.182041,47.182,
2026-02-04,pd2606,73.799926,73.7999,
2026-02-04,pd2612,45.718204,45.7182,
2026-02-04,pd2608,50.055931,50.0559,
2026-02-05,pd2606,69.747435,69.7474,
2026-02-05,pd2608,43.999086,43.9991,
2026-02-05,pd2610,43.999086,43.9991,
2026-02-05,pd2612,43.999086,43.9991,
2026-02-06,pd2610,41.350036,41.35,
2026-02-06,pd2612,41.350036,41.35,
2026-02-06,pd2608,53.235961,53.236,
2026-02-06,pd2606,78.072987,78.073,
2026-02-09,pd2610,64.898384,64.8984,
2026-02-09,pd2608,55.339584,55.3396,
2026-02-09,pd2606,74.32432,74.3243,
2026-02-09,pd2612,44.247844,44.2478,
2026-02-10,pd2606,71.270676,71.2707,
2026-02-10,pd2608,48.318209,48.3182,
2026-02-10,pd2610,48.318209,48.3182,
2026-02-10,pd2612,48.318209,48.3182,
2026-02-11,pd2608,46.469396,46.4694,
2026-02-11,pd2606,68.61513,68.6151,
2026-02-11,pd2612,61.997318,61.9973,
2026-02-11,pd2610,46.329483,46.3295,
2026-02-12,pd2608,45.711996,45.712,
2026-02-12,pd2612,46.202865,46.2029,
2026-02-12,pd2606,70.835641,70.8356,
2026-02-12,pd2610,46.202865,46.2029,
2026-02-13,pd2608,52.37151,52.3715,
2026-02-13,pd2606,68.596741,68.5967,
2026-02-13,pd2610,52.37151,52.3715,
2026-02-13,pd2612,52.37151,52.3715,
2026-02-24,pd2608,48.907793,48.9078,
2026-02-24,pd2612,41.706627,41.7066,
2026-02-24,pd2606,69.735299,69.7353,
2026-02-24,pd2610,47.243462,47.2435,
2026-02-25,pd2610,45.940178,45.9402,
2026-02-25,pd2612,44.666953,44.667,
2026-02-25,pd2608,47.937179,47.9372,
2026-02-25,pd2606,69.787769,69.7878,
2026-02-26,pd2612,45.641038,45.641,
2026-02-26,pd2610,46.28768,46.2877,
2026-02-26,pd2606,68.708033,68.708,
2026-02-26,pd2608,52.828545,52.8285,
2026-02-27,pd2610,48.92131,48.9213,
2026-02-27,pd2606,66.245242,66.2452,
2026-02-27,pd2608,48.92131,48.9213,
2026-02-27,pd2612,52.061232,52.0612,
2026-03-02,pd2608,72.164864,72.1649,
2026-03-02,pd2612,51.926088,51.9261,
2026-03-02,pd2606,72.164864,72.1649,
2026-03-02,pd2610,51.926088,51.9261,
2026-03-03,pd2606,70.021015,70.021,
2026-03-03,pd2608,57.992657,57.9927,
2026-03-03,pd2610,57.992657,57.9927,
2026-03-03,pd2612,57.992657,57.9927,
2026-03-04,pd2612,53.499265,53.4993,
2026-03-04,pd2606,72.612444,72.6124,
2026-03-04,pd2608,72.612444,72.6124,
2026-03-04,pd2610,53.499265,53.4993,
2026-03-05,pd2612,62.899011,62.899,
2026-03-05,pd2702,62.899011,62.899,
2026-03-05,pd2606,62.899011,62.899,
2026-03-05,pd2608,62.899011,62.899,
2026-03-05,pd2610,62.899011,62.899,
2026-03-06,pd2610,49.325256,49.3253,
2026-03-06,pd2702,49.325256,49.3253,
2026-03-06,pd2608,69.636883,69.6369,
2026-03-06,pd2606,69.636883,69.6369,
2026-03-06,pd2612,49.325256,49.3253,
2026-03-09,pd2610,66.738503,66.7385,
2026-03-09,pd2702,66.738503,66.7385,
2026-03-09,pd2608,77.224703,77.2247,
2026-03-09,pd2606,77.224703,77.2247,
2026-03-09,pd2612,66.738503,66.7385,
2026-03-10,pd2606,73.969109,73.9691,
2026-03-10,pd2610,74.550201,74.5502,
2026-03-10,pd2608,74.550201,74.5502,
2026-03-10,pd2612,42.462322,42.4623,
2026-03-10,pd2702,42.462322,42.4623,
2026-03-11,pd2610,75.096243,75.0962,
2026-03-11,pd2606,75.096243,75.0962,
2026-03-11,pd2612,75.096243,75.0962,
2026-03-11,pd2702,75.096243,75.0962,
2026-03-11,pd2608,75.096243,75.0962,
2026-03-12,pd2702,72.354232,72.3542,
2026-03-12,pd2612,72.354232,72.3542,
2026-03-12,pd2608,72.354232,72.3542,
2026-03-12,pd2610,72.354232,72.3542,
2026-03-12,pd2606,72.354232,72.3542,
2026-03-13,pd2702,70.924019,70.924,
2026-03-13,pd2608,70.924019,70.924,
2026-03-13,pd2610,70.924019,70.924,
2026-03-13,pd2606,70.924019,70.924,
2026-03-13,pd2612,70.924019,70.924,
2026-03-16,pd2606,76.417872,76.4179,
2026-03-16,pd2612,64.661964,64.662,
2026-03-16,pd2610,64.661964,64.662,
2026-03-16,pd2702,64.661964,64.662,
2026-03-16,pd2608,64.661964,64.662,
2026-03-17,pd2608,68.211609,68.2116,
2026-03-17,pd2606,72.958112,72.9581,
2026-03-17,pd2610,68.211609,68.2116,
2026-03-17,pd2612,68.211609,68.2116,
2026-03-17,pd2702,68.211609,68.2116,
2026-03-18,pd2610,74.126918,74.1269,
2026-03-18,pd2606,74.126918,74.1269,
2026-03-18,pd2608,74.126918,74.1269,
2026-03-18,pd2612,74.126918,74.1269,
2026-03-18,pd2702,74.126918,74.1269,
2026-03-19,pd2606,68.68424,68.6842,
2026-03-19,pd2610,73.576202,73.5762,
2026-03-19,pd2608,73.576202,73.5762,
2026-03-19,pd2612,73.576202,73.5762,
2026-03-19,pd2702,73.576202,73.5762,
2026-03-20,pd2702,75.116817,75.1168,
2026-03-20,pd2610,75.116817,75.1168,
2026-03-20,pd2612,75.116817,75.1168,
2026-03-20,pd2608,75.116817,75.1168,
2026-03-20,pd2606,75.116817,75.1168,
2026-03-23,pd2610,42.51078,42.5108,
2026-03-23,pd2608,60.350824,60.3508,
2026-03-23,pd2702,42.51078,42.5108,
2026-03-23,pd2606,75.542915,75.5429,
2026-03-23,pd2612,42.51078,42.5108,
2026-03-24,pd2612,72.646362,72.6464,
2026-03-24,pd2610,72.646362,72.6464,
2026-03-24,pd2702,72.646362,72.6464,
2026-03-24,pd2608,82.574345,82.5743,
2026-03-24,pd2606,82.574345,82.5743,
2026-03-25,pd2612,85.692802,85.6928,
2026-03-25,pd2606,85.692802,85.6928,
2026-03-25,pd2702,85.692802,85.6928,
2026-03-25,pd2608,85.692802,85.6928,
2026-03-25,pd2610,85.692802,85.6928,
2026-03-26,pd2608,74.188239,74.1882,
2026-03-26,pd2606,83.193791,83.1938,
2026-03-26,pd2702,49.046917,49.0469,
2026-03-26,pd2610,74.188239,74.1882,
2026-03-26,pd2612,49.046917,49.0469,
2026-03-27,pd2702,86.171052,86.1711,
2026-03-27,pd2606,86.171052,86.1711,
2026-03-27,pd2610,86.171052,86.1711,
2026-03-27,pd2612,86.171052,86.1711,
2026-03-27,pd2608,86.171052,86.1711,
2026-03-30,pd2606,88.599534,88.5995,
2026-03-30,pd2610,88.599534,88.5995,
2026-03-30,pd2612,88.599534,88.5995,
2026-03-30,pd2702,88.599534,88.5995,
2026-03-30,pd2608,88.599534,88.5995,
2026-03-31,pd2606,72.07102,72.071,
2026-03-31,pd2610,72.07102,72.071,
2026-03-31,pd2702,72.07102,72.071,
2026-03-31,pd2608,72.07102,72.071,
2026-03-31,pd2612,72.07102,72.071,
2026-04-01,pd2608,86.48936,86.4894,
2026-04-01,pd2610,86.48936,86.4894,
2026-04-01,pd2702,86.48936,86.4894,
2026-04-01,pd2606,86.48936,86.4894,
2026-04-01,pd2612,86.48936,86.4894,
2026-04-02,pd2606,88.16937,88.1694,
2026-04-02,pd2608,63.38288,63.3829,
2026-04-02,pd2702,50.937908,50.9379,
2026-04-02,pd2610,54.550694,54.5507,
2026-04-02,pd2612,50.937908,50.9379,
2026-04-03,pd2612,70.839623,70.8396,
2026-04-03,pd2608,70.839623,70.8396,
2026-04-03,pd2610,70.839623,70.8396,
2026-04-03,pd2606,73.956872,73.9569,
2026-04-03,pd2702,70.839623,70.8396,
2026-04-07,pd2608,78.742757,78.7428,
2026-04-07,pd2606,76.239583,76.2396,
2026-04-07,pd2612,78.742757,78.7428,
2026-04-07,pd2610,78.742757,78.7428,
2026-04-07,pd2702,78.742757,78.7428,
2026-04-08,pd2610,75.860945,75.8609,
2026-04-08,pd2612,75.860945,75.8609,
2026-04-08,pd2702,75.860945,75.8609,
2026-04-08,pd2608,75.860945,75.8609,
2026-04-08,pd2606,75.860945,75.8609,
2026-04-09,pd2702,72.038872,72.0389,
2026-04-09,pd2606,66.168053,66.1681,
2026-04-09,pd2610,72.038872,72.0389,
2026-04-09,pd2608,72.038872,72.0389,
2026-04-09,pd2612,72.038872,72.0389,
2026-04-10,pd2702,72.927148,72.9271,
2026-04-10,pd2608,72.927148,72.9271,
2026-04-10,pd2612,72.927148,72.9271,
2026-04-10,pd2610,72.927148,72.9271,
2026-04-10,pd2606,72.927148,72.9271,
2026-04-13,pd2612,76.372047,76.372,
2026-04-13,pd2702,76.372047,76.372,
2026-04-13,pd2608,76.372047,76.372,
2026-04-13,pd2610,76.372047,76.372,
2026-04-13,pd2606,71.895232,71.8952,
2026-04-14,pd2608,61.872458,61.8725,
2026-04-14,pd2606,61.872458,61.8725,
2026-04-14,pd2702,61.872458,61.8725,
2026-04-14,pd2610,61.872458,61.8725,
2026-04-14,pd2612,61.872458,61.8725,
2026-04-15,pd2608,57.61558,57.6156,
2026-04-15,pd2610,57.61558,57.6156,
2026-04-15,pd2606,59.709115,59.7091,
2026-04-15,pd2612,44.814941,44.8149,
2026-04-15,pd2702,44.814941,44.8149,
2026-04-16,pd2702,56.055327,56.0553,
2026-04-16,pd2610,55.905953,55.906,
2026-04-16,pd2606,72.4476,72.4476,
2026-04-16,pd2612,56.055327,56.0553,
2026-04-16,pd2608,55.905953,55.906,
2026-04-17,pd2606,72.420172,72.4202,
2026-04-17,pd2608,72.420172,72.4202,
2026-04-17,pd2610,72.420172,72.4202,
2026-04-17,pd2612,72.420172,72.4202,
2026-04-17,pd2702,72.420172,72.4202,
2026-04-20,pd2606,76.950826,76.9508,
2026-04-20,pd2608,77.640195,77.6402,
2026-04-20,pd2610,77.640195,77.6402,
2026-04-20,pd2612,77.640195,77.6402,
2026-04-20,pd2702,77.640195,77.6402,
2026-04-21,pd2606,76.448095,76.4481,pd
2026-04-21,pd2608,76.448095,76.4481,pd
2026-04-21,pd2610,76.448095,76.4481,pd
2026-04-21,pd2612,76.448095,76.4481,pd
2026-04-21,pd2702,76.448095,76.4481,pd
2026-04-22,pd2610,81.263072,81.2631,pd
2026-04-22,pd2612,81.263072,81.2631,pd
2026-04-22,pd2608,81.263072,81.2631,pd
2026-04-22,pd2702,81.263072,81.2631,pd
2026-04-22,pd2606,81.263072,81.2631,pd
2026-04-23,pd2612,73.384018,73.384,pd
2026-04-23,pd2610,73.384018,73.384,pd
2026-04-23,pd2608,73.384018,73.384,pd
2026-04-23,pd2606,71.882658,71.8827,pd
2026-04-23,pd2702,73.384018,73.384,pd
2026-04-24,pd2702,77.377754,77.3778,pd
2026-04-24,pd2606,65.851475,65.8515,pd
2026-04-24,pd2608,77.377754,77.3778,pd
2026-04-24,pd2610,77.377754,77.3778,pd
2026-04-24,pd2612,77.377754,77.3778,pd
2026-04-27,pd2702,73.875046,73.875,pd
2026-04-27,pd2606,74.049212,74.0492,pd
2026-04-27,pd2704,73.875046,73.875,pd
2026-04-27,pd2608,73.875046,73.875,pd
2026-04-27,pd2612,73.875046,73.875,pd
2026-04-27,pd2610,73.875046,73.875,pd
2026-04-28,pd2704,77.706314,77.7063,pd
2026-04-28,pd2608,77.706314,77.7063,pd
2026-04-28,pd2606,85.425845,85.4258,pd
2026-04-28,pd2612,77.706314,77.7063,pd
2026-04-28,pd2610,77.706314,77.7063,pd
2026-04-28,pd2702,77.706314,77.7063,pd
2026-04-29,pd2702,52.86865,52.8686,pd
2026-04-29,pd2606,88.377054,88.3771,pd
2026-04-29,pd2612,52.86865,52.8686,pd
2026-04-29,pd2608,52.86865,52.8686,pd
2026-04-29,pd2610,52.86865,52.8686,pd
2026-04-29,pd2704,52.86865,52.8686,pd
2026-04-30,pd2612,50.663498,50.6635,pd
2026-04-30,pd2702,50.663498,50.6635,pd
2026-04-30,pd2610,50.663498,50.6635,pd
2026-04-30,pd2704,50.663498,50.6635,pd
2026-04-30,pd2606,84.079325,84.0793,pd
2026-04-30,pd2608,77.777939,77.7779,pd
2026-05-06,pd2608,59.30195,59.302,pd
2026-05-06,pd2606,94.304875,94.3049,pd
2026-05-06,pd2702,59.30195,59.302,pd
2026-05-06,pd2610,59.30195,59.302,pd
2026-05-06,pd2704,59.30195,59.302,pd
2026-05-06,pd2612,59.30195,59.302,pd
2026-05-07,pd2704,69.569435,69.5694,pd
2026-05-07,pd2606,80.529394,80.5294,pd
2026-05-07,pd2608,69.569435,69.5694,pd
2026-05-07,pd2610,69.569435,69.5694,pd
2026-05-07,pd2612,69.569435,69.5694,pd
2026-05-07,pd2702,69.569435,69.5694,pd
2026-05-08,pd2612,74.147481,74.1475,pd
2026-05-08,pd2702,74.147481,74.1475,pd
2026-05-08,pd2606,88.733001,88.733,pd
2026-05-08,pd2608,74.147481,74.1475,pd
2026-05-08,pd2610,74.147481,74.1475,pd
2026-05-08,pd2704,74.147481,74.1475,pd
2026-05-11,pd2608,56.62658,56.6266,pd
2026-05-11,pd2612,56.62658,56.6266,pd
2026-05-11,pd2610,56.62658,56.6266,pd
2026-05-11,pd2702,56.62658,56.6266,pd
2026-05-11,pd2606,105.794129,105.7941,pd
2026-05-11,pd2704,56.62658,56.6266,pd
2026-05-12,pd2612,78.707104,78.7071,pd
2026-05-12,pd2610,78.707104,78.7071,pd
2026-05-12,pd2702,78.707104,78.7071,pd
2026-05-12,pd2606,78.707104,78.7071,pd
2026-05-12,pd2608,78.707104,78.7071,pd
2026-05-12,pd2704,78.707104,78.7071,pd
