交易日期,合约系列,成交量,持仓量,持仓量变化,成交额,行权量,隐含波动率,隐含波动率(%)
2020-09-07,al2012                        ,10,77,10,0.38,0,0.153751,15.3751
2020-09-07,al2101                        ,20,134,20,1.982,0,0.162093,16.2093
2020-09-08,al2101                        ,0,134,0,0.0,0,0.14971,14.971
2020-09-08,al2012                        ,0,77,0,0.0,0,0.14971,14.971
2020-09-08,al2010                        ,2311,9635,-33,95.4875,0,0.183552,18.3552
2020-09-08,al2011                        ,917,2091,14,101.9735,0,0.14971,14.971
2020-09-09,al2010                        ,4813,10302,667,220.6975,0,0.18446,18.446
2020-09-09,al2011                        ,706,2315,224,37.752,0,0.148468,14.8468
2020-09-09,al2012                        ,0,77,0,0.0,0,0.148468,14.8468
2020-09-09,al2101                        ,0,134,0,0.0,0,0.148468,14.8468
2020-09-10,al2011                        ,155,2340,25,4.5065,0,0.162228,16.2228
2020-09-10,al2012                        ,0,77,0,0.0,0,0.162228,16.2228
2020-09-10,al2101                        ,0,134,0,0.0,0,0.162228,16.2228
2020-09-10,al2010                        ,1991,10454,152,89.8395,0,0.173577,17.3577
2020-09-11,al2101                        ,0,134,0,0.0,0,0.15407,15.407
2020-09-11,al2012                        ,0,77,0,0.0,0,0.15407,15.407
2020-09-11,al2011                        ,928,2689,349,120.034,0,0.15407,15.407
2020-09-11,al2010                        ,5407,10332,-122,363.7815,0,0.173156,17.3156
2020-09-14,al2011                        ,1017,2868,179,105.7695,0,0.147437,14.7437
2020-09-14,al2012                        ,11,79,2,0.2765,0,0.165947,16.5947
2020-09-14,al2101                        ,1,134,0,0.0395,0,0.158654,15.8654
2020-09-14,al2010                        ,4042,9935,-397,208.107,1,0.193474,19.3474
2020-09-15,al2012                        ,6,85,6,0.1265,0,0.163567,16.3567
2020-09-15,al2101                        ,0,134,0,0.0,0,0.163567,16.3567
2020-09-15,al2010                        ,3325,9782,-153,95.3295,0,0.193684,19.3684
2020-09-15,al2011                        ,591,2920,52,32.1265,0,0.154936,15.4936
2020-09-16,al2012                        ,13,97,12,1.152,0,0.151349,15.1349
2020-09-16,al2101                        ,2,136,2,0.0775,0,0.167676,16.7676
2020-09-16,al2010                        ,2212,9645,-137,89.6345,1,0.177381,17.7381
2020-09-16,al2011                        ,1263,3220,300,84.164,0,0.156474,15.6474
2020-09-17,al2101                        ,7,143,7,0.2875,0,0.166345,16.6345
2020-09-17,al2012                        ,500,384,287,37.98,0,0.154194,15.4194
2020-09-17,al2011                        ,1105,3192,-28,76.293,0,0.15553,15.553
2020-09-17,al2010                        ,2921,9733,88,149.916,59,0.165568,16.5568
2020-09-18,al2010                        ,4340,9473,-260,234.398,0,0.162662,16.2662
2020-09-18,al2011                        ,804,3387,195,76.6335,0,0.153376,15.3376
2020-09-18,al2012                        ,93,442,58,18.6475,0,0.160394,16.0394
2020-09-18,al2101                        ,3,144,1,0.1285,0,0.175983,17.5983
2020-09-21,al2010                        ,3010,9479,6,103.8265,0,0.194241,19.4241
2020-09-21,al2011                        ,1001,3376,-11,79.5865,0,0.148347,14.8347
2020-09-21,al2012                        ,26,453,11,3.4695,0,0.157259,15.7259
2020-09-21,al2101                        ,1,145,1,0.03,0,0.173407,17.3407
2020-09-22,al2012                        ,92,484,31,4.7825,0,0.163648,16.3648
2020-09-22,al2101                        ,6,148,3,0.22,0,0.18047,18.047
2020-09-22,al2010                        ,2526,9321,-158,65.6605,0,0.209916,20.9916
2020-09-22,al2011                        ,985,3596,220,46.6955,0,0.154847,15.4847
2020-09-23,al2010                        ,5065,8987,-334,370.526,309,0.181101,18.1101
2020-09-23,al2011                        ,1608,3810,214,140.497,0,0.156521,15.6521
2020-09-23,al2012                        ,182,486,2,15.3275,0,0.164596,16.4596
2020-09-23,al2101                        ,0,148,0,0.0,0,0.164596,16.4596
2020-09-24,al2010                        ,9549,0,-8987,605.928,2098,0.22018,22.018
2020-09-24,al2011                        ,5553,4949,1139,548.65,0,0.172664,17.2664
2020-09-24,al2012                        ,1067,805,319,108.6685,0,0.171231,17.1231
2020-09-24,al2101                        ,25,172,24,0.9855,0,0.177207,17.7207
2020-09-25,al2011                        ,6446,5944,995,492.8605,0,0.198661,19.8661
2020-09-25,al2012                        ,802,1052,247,120.078,0,0.188706,18.8706
2020-09-25,al2101                        ,4,174,2,0.0785,0,0.198141,19.8141
2020-09-25,al2102                        ,0,0,0,0.0,0,0.198141,19.8141
2020-09-28,al2102                        ,20,18,18,1.3865,0,0.19676,19.676
2020-09-28,al2101                        ,32,178,4,2.145,0,0.196552,19.6552
2020-09-28,al2012                        ,1426,1726,674,108.381,0,0.227287,22.7287
2020-09-28,al2011                        ,6365,7468,1524,471.414,0,0.230515,23.0515
2020-09-29,al2011                        ,4457,8082,614,328.523,0,0.260164,26.0164
2020-09-29,al2012                        ,729,1857,131,83.563,0,0.260807,26.0807
2020-09-29,al2101                        ,76,205,27,7.297,0,0.209976,20.9976
2020-09-29,al2102                        ,20,36,18,1.324,0,0.217082,21.7082
2020-09-30,al2011                        ,2606,8074,-8,181.369,0,0.256677,25.6677
2020-09-30,al2012                        ,691,2135,278,87.698,0,0.231541,23.1541
2020-09-30,al2101                        ,3,208,3,0.0955,0,0.232831,23.2831
2020-09-30,al2102                        ,3,39,3,0.142,0,0.227327,22.7327
2020-10-09,al2101                        ,31,218,10,2.722,0,0.216424,21.6424
2020-10-09,al2102                        ,2,41,2,0.0735,0,0.235775,23.5775
2020-10-09,al2011                        ,4334,6889,-1185,119.7665,0,0.251177,25.1177
2020-10-09,al2012                        ,567,2271,136,43.127,0,0.246624,24.6624
2020-10-12,al2011                        ,3386,6743,-146,134.1605,0,0.211066,21.1066
2020-10-12,al2012                        ,720,2152,-119,57.9705,0,0.216001,21.6001
2020-10-12,al2101                        ,43,255,37,1.7775,0,0.208123,20.8123
2020-10-12,al2102                        ,16,57,16,2.072,0,0.189874,18.9874
2020-10-13,al2011                        ,3242,7005,262,165.3345,0,0.210766,21.0766
2020-10-13,al2012                        ,726,2229,77,53.6365,0,0.204233,20.4233
2020-10-13,al2101                        ,4,259,4,0.4855,0,0.188319,18.8319
2020-10-13,al2102                        ,10,66,9,1.257,0,0.189064,18.9064
2020-10-14,al2012                        ,1005,2345,116,99.3535,0,0.192395,19.2395
2020-10-14,al2101                        ,1,260,1,0.0945,0,0.192774,19.2774
2020-10-14,al2102                        ,5,71,5,0.2525,0,0.211828,21.1828
2020-10-14,al2011                        ,4079,7425,420,239.953,0,0.198699,19.8699
2020-10-15,al2102                        ,5,75,4,0.2,0,0.218425,21.8425
2020-10-15,al2101                        ,11,264,4,0.175,0,0.167725,16.7725
2020-10-15,al2012                        ,476,2526,181,31.7215,0,0.194957,19.4957
2020-10-15,al2011                        ,2135,7626,201,78.4465,0,0.205354,20.5354
2020-10-16,al2011                        ,4027,8024,398,217.43,0,0.203302,20.3302
2020-10-16,al2012                        ,620,2588,62,49.9075,0,0.194044,19.4044
2020-10-16,al2101                        ,134,305,41,8.9555,0,0.189901,18.9901
2020-10-16,al2102                        ,52,124,49,16.5485,0,0.204484,20.4484
2020-10-16,al2103                        ,6,6,6,0.59,0,0.171518,17.1518
2020-10-19,al2011                        ,7422,8502,478,300.6585,0,0.237205,23.7205
2020-10-19,al2012                        ,1270,2864,276,98.988,0,0.194946,19.4946
2020-10-19,al2101                        ,42,335,30,2.9765,0,0.19559,19.559
2020-10-19,al2102                        ,11,135,11,0.263,0,0.238147,23.8147
2020-10-19,al2103                        ,0,6,0,0.0,0,0.238147,23.8147
2020-10-20,al2103                        ,0,6,0,0.0,0,0.237843,23.7843
2020-10-20,al2102                        ,9,144,9,0.213,0,0.237843,23.7843
2020-10-20,al2101                        ,65,353,18,5.0245,0,0.200505,20.0505
2020-10-20,al2012                        ,921,3192,328,50.1535,0,0.194333,19.4333
2020-10-20,al2011                        ,4879,8647,145,144.6035,0,0.210316,21.0316
2020-10-21,al2011                        ,6813,8753,106,291.534,0,0.168017,16.8017
2020-10-21,al2012                        ,2088,3851,659,106.333,0,0.189376,18.9376
2020-10-21,al2101                        ,285,585,232,19.5505,0,0.190377,19.0377
2020-10-21,al2102                        ,1,145,1,0.0195,0,0.237064,23.7064
2020-10-21,al2103                        ,0,6,0,0.0,0,0.237064,23.7064
2020-10-22,al2011                        ,5110,8954,201,235.8235,20,0.181904,18.1904
2020-10-22,al2012                        ,1372,4124,273,66.0725,0,0.183013,18.3013
2020-10-22,al2101                        ,67,619,34,8.9145,0,0.17684,17.684
2020-10-22,al2102                        ,0,145,0,0.0,0,0.17684,17.684
2020-10-22,al2103                        ,0,6,0,0.0,0,0.17684,17.684
2020-10-23,al2012                        ,1193,4452,328,47.3955,0,0.167428,16.7428
2020-10-23,al2103                        ,0,6,0,0.0,0,0.170569,17.0569
2020-10-23,al2011                        ,4335,9023,69,65.758,9,0.162559,16.2559
2020-10-23,al2101                        ,564,977,358,34.367,0,0.168535,16.8535
2020-10-23,al2102                        ,14,159,14,1.812,0,0.170569,17.0569
2020-10-26,al2011                        ,3867,0,-9023,110.104,1175,0.144861,14.4861
2020-10-26,al2012                        ,1786,4999,547,74.8555,0,0.166986,16.6986
2020-10-26,al2101                        ,531,1363,386,26.686,0,0.162164,16.2164
2020-10-26,al2102                        ,1,160,1,0.095,0,0.160688,16.0688
2020-10-26,al2103                        ,6,12,6,0.642,0,0.15857,15.857
2020-10-27,al2012                        ,4161,5669,670,126.938,0,0.163106,16.3106
2020-10-27,al2101                        ,520,1608,245,25.9645,0,0.155582,15.5582
2020-10-27,al2102                        ,5,165,5,0.0435,0,0.206442,20.6442
2020-10-27,al2103                        ,11,23,11,0.9605,0,0.152634,15.2634
2020-10-28,al2102                        ,10,175,10,0.106,0,0.201967,20.1967
2020-10-28,al2103                        ,0,23,0,0.0,0,0.201967,20.1967
2020-10-28,al2101                        ,1654,2122,514,190.5135,0,0.150892,15.0892
2020-10-28,al2012                        ,7838,6392,723,451.324,0,0.162404,16.2404
2020-10-29,al2012                        ,6850,6427,35,330.2225,0,0.170922,17.0922
2020-10-29,al2101                        ,1908,2759,637,185.73,0,0.164954,16.4954
2020-10-29,al2102                        ,466,614,439,50.808,0,0.184056,18.4056
2020-10-29,al2103                        ,88,88,65,15.0835,0,0.174313,17.4313
2020-10-30,al2101                        ,680,2767,8,53.6985,0,0.177464,17.7464
2020-10-30,al2102                        ,44,644,30,5.346,0,0.210936,21.0936
2020-10-30,al2103                        ,80,165,77,15.7305,0,0.183674,18.3674
2020-10-30,al2012                        ,5427,6953,526,173.886,0,0.180632,18.0632
2020-11-02,al2012                        ,11184,8090,1137,799.999,0,0.194087,19.4087
2020-11-02,al2101                        ,2737,3398,631,326.2215,0,0.185433,18.5433
2020-11-02,al2102                        ,10,650,6,0.35,0,0.231065,23.1065
2020-11-02,al2103                        ,5,167,2,1.093,0,0.1939,19.39
2020-11-03,al2103                        ,16,176,9,2.828,0,0.192465,19.2465
2020-11-03,al2102                        ,11,658,8,1.345,0,0.213015,21.3015
2020-11-03,al2101                        ,1357,3715,317,142.0065,0,0.186847,18.6847
2020-11-03,al2012                        ,8066,8853,763,535.374,0,0.204264,20.4264
2020-11-04,al2012                        ,7166,8853,0,388.189,0,0.199809,19.9809
2020-11-04,al2101                        ,1644,4051,336,197.633,0,0.174607,17.4607
2020-11-04,al2102                        ,6,662,4,0.5645,0,0.177684,17.7684
2020-11-04,al2103                        ,10,184,8,2.633,0,0.193686,19.3686
2020-11-05,al2012                        ,6301,9272,419,207.2605,0,0.181202,18.1202
2020-11-05,al2101                        ,1887,4148,97,102.44,0,0.166669,16.6669
2020-11-05,al2102                        ,14,675,13,0.9345,0,0.172367,17.2367
2020-11-05,al2103                        ,24,204,20,2.147,0,0.172926,17.2926
2020-11-06,al2012                        ,4952,9514,242,156.4655,0,0.182181,18.2181
2020-11-06,al2101                        ,749,4286,138,50.736,0,0.163565,16.3565
2020-11-06,al2102                        ,5,678,3,0.113,0,0.215217,21.5217
2020-11-06,al2103                        ,9,209,5,0.2965,0,0.181752,18.1752
2020-11-09,al2102                        ,18,689,11,0.4215,0,0.212076,21.2076
2020-11-09,al2103                        ,2,210,1,0.1295,0,0.198369,19.8369
2020-11-09,al2101                        ,1760,4645,359,190.839,0,0.163328,16.3328
2020-11-09,al2012                        ,7424,10502,988,430.279,0,0.182082,18.2082
2020-11-10,al2012                        ,10169,10540,38,461.509,0,0.195044,19.5044
2020-11-10,al2101                        ,2947,4789,144,265.528,0,0.164011,16.4011
2020-11-10,al2102                        ,10,692,3,0.5205,0,0.173052,17.3052
2020-11-10,al2103                        ,0,210,0,0.0,0,0.173052,17.3052
2020-11-11,al2012                        ,8272,11056,516,469.937,0,0.186047,18.6047
2020-11-11,al2101                        ,2771,5320,531,370.702,0,0.161299,16.1299
2020-11-11,al2102                        ,15,706,14,0.5865,0,0.218628,21.8628
2020-11-11,al2103                        ,4,214,4,0.1,0,0.174719,17.4719
2020-11-12,al2103                        ,0,214,0,0.0,0,0.175342,17.5342
2020-11-12,al2102                        ,13,714,8,1.692,0,0.175342,17.5342
2020-11-12,al2101                        ,2539,5528,208,178.68,0,0.175983,17.5983
2020-11-12,al2012                        ,10861,11300,244,527.703,0,0.194828,19.4828
2020-11-13,al2012                        ,11689,11729,429,831.541,0,0.181049,18.1049
2020-11-13,al2101                        ,4866,5841,313,363.4535,0,0.184287,18.4287
2020-11-13,al2102                        ,15,728,14,0.886,0,0.184795,18.4795
2020-11-13,al2103                        ,18,216,2,2.3465,0,0.16413,16.413
2020-11-16,al2012                        ,10589,12279,550,592.12,34,0.191734,19.1734
2020-11-16,al2101                        ,5188,6442,601,324.0125,0,0.193289,19.3289
2020-11-16,al2102                        ,11,739,11,0.5925,0,0.178453,17.8453
2020-11-16,al2103                        ,10,220,4,1.0115,0,0.163654,16.3654
2020-11-17,al2102                        ,457,1092,353,46.4995,0,0.17187,17.187
2020-11-17,al2103                        ,1,221,1,0.0525,0,0.174611,17.4611
2020-11-17,al2012                        ,5838,12496,217,242.5785,18,0.192717,19.2717
2020-11-17,al2101                        ,2784,6479,37,139.0105,0,0.185985,18.5985
2020-11-18,al2012                        ,9981,12290,-206,747.8175,15,0.196819,19.6819
2020-11-18,al2101                        ,6032,6449,-30,313.1365,0,0.194132,19.4132
2020-11-18,al2102                        ,350,1323,231,48.5775,0,0.177877,17.7877
2020-11-18,al2103                        ,9,226,5,0.799,0,0.178747,17.8747
2020-11-18,al2104                        ,0,0,0,0.0,0,0.178747,17.8747
2020-11-19,al2012                        ,11452,12556,266,816.9445,11,0.20918,20.918
2020-11-19,al2101                        ,7033,7646,1197,636.334,0,0.206868,20.6868
2020-11-19,al2102                        ,1001,1713,390,208.389,0,0.184696,18.4696
2020-11-19,al2103                        ,8,234,8,0.754,0,0.181937,18.1937
2020-11-19,al2104                        ,7,7,7,0.6285,0,0.18867,18.867
2020-11-20,al2103                        ,44,260,26,6.922,0,0.175921,17.5921
2020-11-20,al2101                        ,4263,8340,694,338.049,0,0.19891,19.891
2020-11-20,al2102                        ,745,2137,424,109.623,0,0.175997,17.5997
2020-11-20,al2012                        ,8811,11525,-1031,520.6645,1075,0.183938,18.3938
2020-11-20,al2104                        ,15,22,15,1.8815,0,0.179653,17.9653
2020-11-23,al2012                        ,8417,11589,64,503.455,252,0.232024,23.2024
2020-11-23,al2101                        ,4149,8427,87,347.2435,0,0.203778,20.3778
2020-11-23,al2102                        ,894,2188,51,136.7885,0,0.18217,18.217
2020-11-23,al2103                        ,7,266,6,1.423,0,0.181965,18.1965
2020-11-23,al2104                        ,8,30,8,0.7095,0,0.184237,18.4237
2020-11-24,al2012                        ,6794,0,-11589,363.117,2830,0.168273,16.8273
2020-11-24,al2101                        ,3220,8365,-62,230.565,0,0.197526,19.7526
2020-11-24,al2102                        ,1033,2392,204,100.212,0,0.18472,18.472
2020-11-24,al2103                        ,11,267,1,0.3215,0,0.201315,20.1315
2020-11-24,al2104                        ,4,34,4,0.813,0,0.168494,16.8494
2020-11-25,al2103                        ,46,291,24,6.3845,0,0.182447,18.2447
2020-11-25,al2104                        ,15,46,12,2.332,0,0.172303,17.2303
2020-11-25,al2102                        ,2091,2636,244,184.74,0,0.182332,18.2332
2020-11-25,al2101                        ,8527,9322,957,899.2255,0,0.192413,19.2413
2020-11-26,al2101                        ,5207,9773,451,348.857,0,0.190107,19.0107
2020-11-26,al2102                        ,636,2738,102,95.2215,0,0.174808,17.4808
2020-11-26,al2103                        ,45,310,19,3.3465,0,0.193864,19.3864
2020-11-26,al2104                        ,0,46,0,0.0,0,0.193864,19.3864
2020-11-27,al2101                        ,9220,10004,231,781.075,12,0.187061,18.7061
2020-11-27,al2102                        ,1635,2662,-76,162.3435,0,0.181397,18.1397
2020-11-27,al2103                        ,15,321,11,0.203,0,0.233385,23.3385
2020-11-27,al2104                        ,3,46,0,0.0935,0,0.191923,19.1923
2020-11-30,al2101                        ,18631,12122,2118,2287.917,13,0.206737,20.6737
2020-11-30,al2102                        ,4294,3105,443,481.6675,0,0.191278,19.1278
2020-11-30,al2103                        ,66,369,48,2.4445,0,0.230042,23.0042
2020-11-30,al2104                        ,0,46,0,0.0,0,0.230042,23.0042
2020-12-01,al2103                        ,45,394,25,0.948,0,0.25945,25.945
2020-12-01,al2104                        ,0,46,0,0.0,0,0.25945,25.945
2020-12-01,al2102                        ,2053,3717,612,283.4935,0,0.197136,19.7136
2020-12-01,al2101                        ,16314,13871,1749,2239.3965,0,0.223389,22.3389
2020-12-02,al2101                        ,13400,14880,1009,1640.9685,15,0.22601,22.601
2020-12-02,al2102                        ,3812,4390,673,610.4685,0,0.198362,19.8362
2020-12-02,al2103                        ,15,399,5,0.8245,0,0.21891,21.891
2020-12-02,al2104                        ,9,45,-1,0.256,0,0.21501,21.501
2020-12-03,al2101                        ,18745,13506,-1374,1865.338,0,0.216999,21.6999
2020-12-03,al2102                        ,2741,4752,362,403.073,2,0.198551,19.8551
2020-12-03,al2103                        ,4,402,3,0.177,0,0.226442,22.6442
2020-12-03,al2104                        ,0,45,0,0.0,0,0.226442,22.6442
2020-12-04,al2104                        ,2,46,1,0.0655,0,0.204857,20.4857
2020-12-04,al2103                        ,7,403,1,0.427,0,0.218132,21.8132
2020-12-04,al2102                        ,2479,4835,83,334.6915,0,0.20171,20.171
2020-12-04,al2101                        ,14611,14472,966,1487.206,0,0.215522,21.5522
2020-12-07,al2101                        ,13582,14568,96,1294.729,0,0.226874,22.6874
2020-12-07,al2102                        ,1650,5029,194,217.784,0,0.197972,19.7972
2020-12-07,al2103                        ,0,403,0,0.0,0,0.197972,19.7972
2020-12-07,al2104                        ,0,46,0,0.0,0,0.197972,19.7972
2020-12-08,al2101                        ,10376,14972,404,776.549,22,0.218203,21.8203
2020-12-08,al2102                        ,1266,5290,261,188.1375,0,0.183874,18.3874
2020-12-08,al2103                        ,14,415,12,10.8055,0,0.20978,20.978
2020-12-08,al2104                        ,0,46,0,0.0,0,0.20978,20.978
2020-12-09,al2103                        ,6,415,0,0.5015,0,0.189784,18.9784
2020-12-09,al2104                        ,7,49,3,0.643,0,0.178651,17.8651
2020-12-09,al2101                        ,12826,15570,598,943.7675,0,0.211648,21.1648
2020-12-09,al2102                        ,1740,5292,2,204.873,0,0.185225,18.5225
2020-12-10,al2103                        ,3,418,3,0.131,0,0.217854,21.7854
2020-12-10,al2104                        ,13,62,13,1.0155,0,0.206501,20.6501
2020-12-10,al2101                        ,14246,15773,203,1043.883,0,0.221263,22.1263
2020-12-10,al2102                        ,2772,5533,241,255.763,0,0.195948,19.5948
2020-12-11,al2101                        ,18297,16295,522,1639.403,0,0.247563,24.7563
2020-12-11,al2102                        ,4064,5610,77,612.433,0,0.225227,22.5227
2020-12-11,al2103                        ,83,468,50,11.4905,0,0.219201,21.9201
2020-12-11,al2104                        ,32,87,25,3.9025,0,0.224679,22.4679
2020-12-14,al2101                        ,13985,16613,318,1042.1795,0,0.264133,26.4133
2020-12-14,al2102                        ,2493,5921,311,325.6025,0,0.234414,23.4414
2020-12-14,al2103                        ,13,480,12,0.9715,0,0.234481,23.4481
2020-12-14,al2104                        ,1,88,1,0.0865,0,0.226614,22.6614
2020-12-15,al2103                        ,32,507,27,2.256,0,0.226824,22.6824
2020-12-15,al2104                        ,7,91,3,0.598,0,0.209014,20.9014
2020-12-15,al2101                        ,8531,16826,213,559.279,0,0.250003,25.0003
2020-12-15,al2102                        ,1238,5915,-6,123.135,0,0.222599,22.2599
2020-12-16,al2101                        ,8565,16746,-80,489.9405,64,0.250725,25.0725
2020-12-16,al2102                        ,1358,6212,297,151.0665,0,0.214741,21.4741
2020-12-16,al2103                        ,324,705,198,62.706,0,0.211897,21.1897
2020-12-16,al2104                        ,0,91,0,0.0,0,0.211897,21.1897
2020-12-17,al2101                        ,9192,16774,28,703.7685,0,0.241105,24.1105
2020-12-17,al2102                        ,1286,6230,18,150.267,0,0.208779,20.8779
2020-12-17,al2103                        ,276,868,163,33.224,0,0.212187,21.2187
2020-12-17,al2104                        ,2,93,2,0.055,0,0.223089,22.3089
2020-12-18,al2101                        ,15056,17046,272,1189.8355,110,0.24061,24.061
2020-12-18,al2102                        ,2573,6396,166,381.0945,0,0.208524,20.8524
2020-12-18,al2103                        ,459,1077,209,111.4965,0,0.201789,20.1789
2020-12-18,al2104                        ,4,95,2,0.1015,0,0.225426,22.5426
2020-12-21,al2104                        ,19,105,10,1.209,0,0.212438,21.2438
2020-12-21,al2103                        ,313,1145,68,37.6525,0,0.204233,20.4233
2020-12-21,al2102                        ,2219,6755,359,280.986,0,0.213448,21.3448
